,text,target,target_new,username,timestamp
5344,innit but no choice man premier league is only broadcasted on singtel tv ffs,-0.8,0,Sahgiel Yves Parcia,1566901406
5345,singtel presale here i come pls dont fail me,-0.1,0,FormulatedSportsTipster,1566900422
5346,Ive singtel tv singtel wifi singtel SIM cards singtel landline They charge so much,-0.2,0,Kai Xiang,1566900360
5347,Anyone with Singtel priority can help me get the ticket I want 1 Pen A Standing  Willing to pay for your service neocityinsg,0.3,1,-it-krits-,1566899681
5348,Whos the BIGGEST hitNCT127 is the BIGGEST hitD3 to the general sale of NEOCITYINSGTickets on sale Singtel Priority Sale   General Sale  pictwittercomI2XpldXRVd,-0.5,0,KONTAN NEWS,1566899261
5349,thats sick man i have starhub and singtel tv at home but my dad prefers starhub wifi,-0.1,0,PressRelease_ID,1566898496
5350,Nice I think Im gonna get a wifi mesh from Singtel I currently get 120 upload and download on my wifi in my room,0.8,1,Fintech Singapore,1566895649
5351,Bruh did you get a wifi mesh from singtel or what,0,1,SelularID,1566895649
5352,Hi We are concerned to learn about this Able to try run a Connectivity Test via My Singtel App This will help identify any potential issues with your connection The registered subscriber may login to the app with their OnePass account Do keep us posted on the test results,0.6,1,Patrik Bihammar,1566895313
5353,Hi Yes you can do that too  Welcome to Singapore,0.5,1,Matt Aslett’s The Data Day,1566895306
5354,Seriously SINGTEL charges like thugs ,-0.9,0,MERDEKA,1566892899
5355,HRNews HRExcellenceAwards is now open for entry Hear from our 2018 award winners including Bank of Singapore Sanofi OCBC and Singtel on why you should join the awards and how it will help you your team and your organisation ,0,1,Metrobali.com,1566892687
5356,im trying to reflect on my actions for not taking singtel,-0.3,0,sijie 🐿,1566891965
5357,singaporean atinys biggest regret is not being a singtel user ,-0.6,0,indotelko,1566891839
5358,only singtel can vote ,0,1,Singtel Support,1566888629
5359,Singtel has the best business format happily slapping on a charge 7 months later SEVEN MONTHS mind you Coz they have A NEW BILLING system CockAndBullStories Singapore Singhell CancellingYourShitSoon ScamAlert,0,1,Singtel Support,1566888185
5360,Hello We would encourage to preorder your hiTourist SIM Card online here  and select a location to pickup your SIM Card when you arrive Hop this helps ,0.8,1,Shannon C. ϟ,1566884902
5361,Update Found for Xperia XZ Premium Dual G8142  Singtel SG 472A1080 ,0.4,1,Realmoods,1566884896
5362,Update Found for Xperia XZ1 Dual G8342  Singtel SG 472A1080 ,0.2,1,Super Smash Bros. Singapore,1566884564
5363,akjbaksjcnas baru ngeuh besok presale khusus pengguna singtelbaru bisa beli tiket 23  semoga tanggal 23 msh dapet hiks,-0.3,0,inilahkoran,1566883520
5364,I only thank god so much weve Singtel priority I think dieorg pon tau ,0.4,1,Singtel Support,1566882233
5365,singtel unboxed sg,0,1,Richmond,1566881799
5366,Work experienceSTB Service Cable TV Work and DTH IPTV Also,0.1,1,알려주세요 ಥ‿ಥ,1566881161
5367,Hi there you may refer to the link below for career opportunities at Singtel ,0.5,1,Singtel Support,1566877628
5368,Lmao I entered a contest from Singtel for a chance to win We Bare Bears goody bag and I won,0.3,1,Singtel Support,1566875802
5369,I will come to Singapore at tourist visa Attan tha interview if possible,0,1,Rex Tan,1566873750
5370,Possible,0.2,1,Singtel Support,1566873741
5371,I am india at tamilnadu,0,1,Sayon Sinha Ray,1566873415
5372,Cable tv technician,0.3,1,Singtel Support,1566873172
5373,I want jobs in singtel,0.1,1,♡ cy #case61,1566871525
5374,How do I ever move on from Singtel to Circles maybe if it gives me privileges like this  pictwittercomIovZ32mKLD,-0.3,0,Singtel Support,1566871140
5375,Singtel Optus has criticised the National Broadband Network for launching another review on its pricing ,0,1,rss testtwit,1566868567
5376,I hope my wifi works or ill punch Singtel You hear meIm terrified Liz hahaha,0.3,1,klikmagdotcom,1566868293
5377,    singtel  ,0,1,mediatren,1566868099
5378,I just found the Email address contact and Telephone number for the @SingTel CEO on   via @ceoemail,0,1,Gadget Squad,1566867862
5379,I am internetless for the entire day i think singtel cut off my data i am relying on this unstable wifi at changi pictwittercomDP8J39mUYn,-0.7,0,Singtel Support,1566867859
5380,55GAISingtel,0,1,bev ng ( 베브엔 ),1566867840
5381,Singtel343Genting100IR,0,1,CheapCheapLah,1566867806
5382,Oh dear Did you managed to complete your transaction Bernard,0.1,1,/get_around,1566865478
5383,The issue persists  I had also reported via the SingTel app  they have arranged for a technician to be onsite today between 415pm  515pm Looks to be a street wide issue They dont have anyone available to come earlier,-0.8,0,Win Naung,1566856872
5384,Ah the staterun media of the Orwellian Socialist singapore @Huawei owned a lot of share in their SOE @Singtel  before @realDonaldTrump blacklisted @Huawei these telecom companies were busy selling @Huawei phones at a huge discount giving ads everywhere Nobody buys now,-0.9,0,Eleanor_敦賀蓮,1566854852
5385,Ya looking forward for new promotions Thanks,0.8,1,tasha🐯,1566842455
5386,May I know if the promo codes are only distributed on 21 June and if theres a limited amt being given out,-0.2,0,Jharna D,1566841391
5387,The live chat agent for SingTel never tell me about waiver Im considering taking over someones broadband contract Dunno exploring options,-0.9,0,yan 🍓💛🇰🇷,1566840622
5388,It has been useless for years,-0.8,0,ً,1566839600
5389,I like how Singtel gives me one extra GB of data one month after my birthday as a birthday treat,0.6,1,Donny Indarto™,1566835884
5390,Hi Could we clarify if youre still facing issues with your Fibre Broadband service as of this morning Do let us know well be here to help,0.3,1,Donny Indarto™,1566834502
5391,Hate to say this the @Singtel credit card payment system on the Internet is down  unable to generate a token Seriously @SingtelSupport you can do a better job by allowing Apple Pay to work on the app so to get a better and user experience on the payment customerfeedback,-0.9,0,영원히 ∞ 워너원,1566834092
5392,Must stop watching games also because overseas tv revenue Pls unsubsceibe to singtel mio tv sports channels,0.2,1,Sahgiel Yves Parcia,1566833887
5393,Yeah our promotions varies from time to time You may wish to keep a look out upon your recontract eligibility on any promotions available for you Nonetheless well always be right here to help you if you have any further questions ,0.8,1,ryana le brat,1566832875
5394,Hi Do stay tuned Nonetheless can share with us if there is any Singtel services youre looking at,0.8,1,𝖋𝖆𝖍𝖒𝖎,1566831121
5395,Hello All Singtel mobile customers can enjoy priority sale for this event once their mobile number has been validated as a Singtel mobile number Hope this clarifies D,0.6,1,Oriocon,1566829538
5396,I just learnt that Singtels call centre is actually located in Malacca What the actual fuck Singapore Telecommunications my ass,-0.4,0,Tabloid PULSA,1566827867
5397,This week construction begins on the Singtel Waterfront Theatre at Esplanade in Singapore Minister for Culture Grace Fu attended the groundbreaking ceremony on Tuesday Were thrilled to be part of this fantastic design team pictwittercomVfQCVh3F8A,0.7,1,shafa qahirah,1566826020
5398,@Singtel My fibre broadband is down since yesterday afternoon I reside in Woodlands I have tried to power cycle the ONT and broadband router but to no avail The PON indicator light on the ONT is off I have tried to call the hotline 1688  dont get connecte,-0.7,0,mer.,1566823804
5399,Hi Were concerned to learn about this Able to try run a Connectivity Test via My Singtel App the registered subscriber may login using their OnePass account to run the test This will help to identify any potential issue with your connection Do keep us posted of the outcome,0.6,1,Rian✨®,1566821212
5400,Hi Allow us to look into this further Able to share your account details with us via DM Ive given you a follow well followup with you from there,0.6,1,kumparan,1566820663
5401,Signed up on 4th netlink came on 12th installation on 17th Tech guy came and said cannot do due to error in work order went back Singtel lady call said next appointment is 25th Jun I cannot tahan and helpless so tweet to singtel support,-0.9,0,Donny Indarto™,1566818606
5402,Family of Singtel director files S1 million lawsuit against drivers involved in accident that took hislife pictwittercomD1XhsVbao4,-0.6,0,Sahgiel Yves Parcia,1566817204
5403,Download Firmware J610FXXU2BSE3 SMJ610F SMJ610F Android 9 Singapore singtel  SIN ,-0.1,0,OneProduction,1566817097
5404,Hi there we are concerned to see this Able to share with us more on the issue youre facing with your WiFi connection In the meantime able to try reboot your ONT and modem to see if this helps Well be right here,0.5,1,(भीष्म)Bhisma,1566813960
5405,I visited Singtels 24hour unmanned store  heres what its like inside UNBOXED where a robot uses facial recognition to identify you pictwittercomR26VjWJtJs,0.7,1,Adi Mahardika,1566813639
5406,@Singtel Hello your singtel wifi is horrendous this week my area is ubi avenue 1 F you man Singtel,-0.9,0,-it-krits-,1566812636
5407,Hello your singtel wifi is horrendous this week my area is ubi avenue 1 F you man Singtel,-0.9,0,MedcomID,1566812157
5408,Singtel   24   ,0,1,inilahcom,1566811310
5409,Dude please answer me Im desperate  I live in another country but I have Singtel sim card Will I be able to receive the code that Singtel send me in another country,-0.4,0,ً,1566808194
5410,Guys a question  is sportshub the only queue for singtel priority physical tickets or are other singposts allowed too,0,1,SGXcafe,1566808153
5411,why is the singtel website always under maintenance like its almost time,-0.3,0,タン,1566802212
5412, Whos looking hot hereNEOCITYINSG Tickets on sale Singtel Priority Sale   General Sale  pictwittercomo0uiB0NJlJ,-0.6,0,ً,1566801788
5413,Yesdue for recontract in 15 days Lookingwaiting for a good offers from SingtelMay and June had very impressive and cant miss offers but unfortunately was not due for recontract then Hope for similar one in coming months so that can get best deal ,0.6,1,Singtel Support,1566799553
5414,Hi Do stay tuned Nonetheless can share with us if there is any Singtel services you are looking at to signuprecontract ,0.8,1,Nusair,1566799315
5415,Hello All Singtel mobile customers can enjoy priority sale for this event once their mobile number has been validated as a Singtel mobile number Hope this clarifies,0.6,1,タン,1566799202
5416,DailyGizmo Singtel   24   gmxtra,0,1,Singtel Support,1566798502
5417,ANYONE HAS SINGTEL HELP ME,0.1,1,Singtel Support,1566796126
5418,Ayy mao kasad ,0.2,1,Ron Vining,1566795985
5419,july man,0.1,1,Ron Vining,1566795841
5420,We loved stopping by the @Singtel booth at CommunicAsia to learn more about their satellite communication innovations IoT ICT SatCommpictwittercomFhp6WB5cAu  at Hall A  Sands Expo  Convention Centre,0.6,1,Singtel Support,1566795461
5421,@iunqwook  mo adto ka,0,1,Singtel Support,1566794557
5422,Download Galaxy J2 2018 SMJ250F May 2019 Security J250FDXU2ASE2 Singapore singtel  SIN ,0.1,1,Ron Vining,1566794347
5423,@Singtel @SingtelSupport any Singtel Exclusive It shows coming up in next couple of months,0.4,1,Ron Vining,1566794333
5424,Hi does prepaid card customer included in presell or only contract customers are included,-0.5,0,Singtel Support,1566794036
5425,Hi Are you facing this issue at any specific time of the day Able to try run a Connectivity Test via My Singtel App the registered subscriber may login using their OnePass account to try This will help identify any issues with your connection Let us know of the outcome,0.4,1,Smartkarma Live,1566793762
5426,ok sis Singtel,0.3,1,タン,1566793200
5427,my wifi is damn slow i cant even use instagram and i cant download videospics on whatsapp either,-0.9,0,Singtel Support,1566791916
5428,Ive followed you Able to drop me a DM with the Registered Subscribers full name NRICFIN and prepaid number Well check on this further,0.1,1,Singtel Support,1566789727
5429,damn so i need to show singtel bill My family is using m1 i thought i could just give the phone no ,-0.6,0,タン,1566789241
5430,Net link also verified and everything good to go my install date suppose to be 17th they come and said backend communications problem so I need to wait for 1 week What the is reason behind  Care to explain,-0.1,0,Ron Vining,1566786454
5431,singtel do NOT test me on this godawful day what do you mean theres no signal where I am oh wtf,-0.9,0,Singtel Support,1566785659
5432,ive decided its my wifi thats slow I CANT EVEN DOWNLOAD A VIDEO IN WHATSAPP WHAT IS GOING ON SINGTEL,-0.9,0,Singtel Support,1566785614
5433,Singtel Device Business Unit Executive AC Singapore S00 Sing ,0,1,Singtel Support,1566784740
5434,Im currently not in Singapore Tried to call customer care but call rates and too highInternational roaming moreover call couldnt be connectedI never received any sms regarding reregistration of my sim card Able to receive the calls though,-0.8,0,Singtel Support,1566784740
5435,Google x Singtel pictwittercomT5o1VvPzcS  at Intercontinental Ballroom 1,-0.1,0,タン,1566784740
5436,Esplanade Breaks New Ground with Singtel Waterfront Theatre pictwittercomx5wahxpxNT,0.5,1,Xiu🥰,1566783993
